,OBJECTID_1,POINT_X,POINT_Y
1467,2935.0,-122.3391297,47.57980956
1468,2937.0,-122.3392249,47.57083446
1469,2939.0,-122.3392341,47.57150602
1470,2941.0,-122.3392312,47.57133622
1471,2943.0,-122.3392347,47.5716
1472,2945.0,-122.3392378,47.57170557
1473,2947.0,-122.3392458,47.568834
1474,2949.0,-122.3392427,47.56914697
1475,2951.0,-122.3393919,47.5689272
1476,2953.0,-122.3393886,47.56934843
1477,2955.0,-122.3393766,47.57083414
1478,2957.0,-122.3393884,47.57150701
1479,2959.0,-122.3393862,47.57133172
1480,2961.0,-122.3393876,47.57159843
1481,2963.0,-122.3393867,47.57170379
1482,2965.0,-122.289777,47.73398808
1483,2967.0,-122.2881576,47.76683144
1484,2969.0,-122.3393976,47.57438672
1485,2971.0,-122.3394207,47.57981138
1486,2973.0,-122.2979218,47.73155389
1487,2975.0,-122.370565,47.50676632
1488,2977.0,-122.3786671,47.45185874
1489,2979.0,-122.2878682,47.52286932
1490,2981.0,-122.2903072,47.54682929
1491,2983.0,-122.2935926,47.52432258
1492,2985.0,-122.2903224,47.54735063
1493,2987.0,-122.2572736,47.67581256
1494,2989.0,-122.3612261,47.75695675
1495,2991.0,-122.3657531,47.76941113
1496,2993.0,-122.2985379,47.63223538
1497,2995.0,-122.3997828,47.57759379
1498,2997.0,-122.2920173,47.6249624
1499,2999.0,-122.4041293,47.65044784
1500,3001.0,-122.3619535,47.57015868
1501,3003.0,-122.3782319,47.77063774
1502,3005.0,-122.3217527,47.60002412
1503,3007.0,-122.329558,47.75593162
1504,3009.0,-122.3479602,47.51715376
1505,3011.0,-122.3580524,47.75131134
1506,3013.0,-122.3517341,47.51755698
1507,3015.0,-122.3071967,47.54889465
1508,3017.0,-122.3517293,47.51715685
1509,3019.0,-122.408474,47.64799638
1510,3021.0,-122.3402815,47.50040448
1511,3023.0,-122.3613359,47.66790887
1512,3025.0,-122.2807391,47.53726443
1513,3027.0,-122.2926016,47.55252062
1514,3029.0,-122.2893044,47.55318883
1515,3031.0,-122.3686317,47.7125254
1516,3033.0,-122.3631522,47.55527615
1517,3035.0,-122.2829222,47.63697763
1518,3037.0,-122.4038844,47.56587666
1519,3039.0,-122.3537631,47.54284949
1520,3041.0,-122.2936609,47.54562647
1521,3043.0,-122.3990021,47.58443062
1522,3045.0,-122.3334053,47.52678928
1523,3047.0,-122.292401,47.59045364
1524,3049.0,-122.2891458,47.59042384
1525,3051.0,-122.2768191,47.48607228
1526,3053.0,-122.3136237,47.64111645
1527,3055.0,-122.3279924,47.6184946
1528,3057.0,-122.2895359,47.62952516
1529,3059.0,-122.3449229,47.6208978
1530,3061.0,-122.3432588,47.61262386
1531,3063.0,-122.3981697,47.58601118
1532,3065.0,-122.3955041,47.58831285
1533,3067.0,-122.2995538,47.71930333
1534,3069.0,-122.3911849,47.51382033
1535,3071.0,-122.3213929,47.58609998
1536,3073.0,-122.3763849,47.54741355
1537,3075.0,-122.3133531,47.57898713
1538,3077.0,-122.3472507,47.64334635
1539,3079.0,-122.3472114,47.64334908
1540,3081.0,-122.3161476,47.54867079
1541,3083.0,-122.3759915,47.63268372
1542,3085.0,-122.3292411,47.62783105
1543,3087.0,-122.3225596,47.64991767
1544,3089.0,-122.3315677,47.62819015
1545,3091.0,-122.3213265,47.65151205
1546,3093.0,-122.3295137,47.55743301
1547,3095.0,-122.3448527,47.61771118
1548,3097.0,-122.3450198,47.6175818
1549,3099.0,-122.4063642,47.6758224
1550,3101.0,-122.4063424,47.67276014
1551,3103.0,-122.3308393,47.60893202
1552,3105.0,-122.3314631,47.60866634
1553,3107.0,-122.3312132,47.60877093
1554,3109.0,-122.3594145,47.66481428
1555,3111.0,-122.2700602,47.51087676
1556,3113.0,-122.407368,47.57171603
1557,3115.0,-122.4062899,47.67703304
1558,3117.0,-122.3274472,47.60442565
1559,3119.0,-122.327743,47.6043017
1560,3121.0,-122.327876,47.60424604
1561,3123.0,-122.327154,47.60454851
1562,3125.0,-122.3272597,47.60450423
1563,3127.0,-122.3448113,47.64396285
1564,3129.0,-122.3472962,47.64502786
1565,3131.0,-122.3874758,47.52116251
1566,3133.0,-122.390599,47.59326946
1567,3135.0,-122.3927485,47.59069254
1568,3137.0,-122.3072486,47.64142953
1569,3139.0,-122.336904,47.60441637
1570,3141.0,-122.3370658,47.60434865
1571,3143.0,-122.3289691,47.60180892
1572,3145.0,-122.3021384,47.59051347
1573,3147.0,-122.3609675,47.62073839
1574,3149.0,-122.3952689,47.64864216
1575,3151.0,-122.3510747,47.61289736
1576,3153.0,-122.3400021,47.58668268
1577,3155.0,-122.38812,47.5947235
1578,3157.0,-122.3853372,47.59507916
1579,3159.0,-122.2860596,47.53706515
1580,3161.0,-122.3290487,47.59178739
1581,3163.0,-122.345117,47.61856113
1582,3165.0,-122.3231114,47.52464943
1583,3167.0,-122.3394414,47.55955178
1584,3169.0,-122.2968303,47.57518145
1585,3171.0,-122.2994287,47.64403967
1586,3173.0,-122.2985808,47.64315242
1587,3175.0,-122.3290502,47.59031076
1588,3177.0,-122.289663,47.53443392
1589,3179.0,-122.2956142,47.6637389
1590,3181.0,-122.3615815,47.57077176
1591,3183.0,-122.3133345,47.53178213
1592,3185.0,-122.3260542,47.59239365
1593,3187.0,-122.3433654,47.64226291
1594,3189.0,-122.3112713,47.53310898
1595,3191.0,-122.3447768,47.71007669
1596,3193.0,-122.3980077,47.55075407
1597,3195.0,-122.3047906,47.56007376
1598,3197.0,-122.333148,47.6480282
1599,3199.0,-122.3710293,47.54358166
1600,3201.0,-122.3172808,47.59383355
1601,3203.0,-122.3100658,47.59191113
1602,3205.0,-122.3417038,47.63966039
1603,3207.0,-122.2770604,47.69663649
1604,3209.0,-122.3341937,47.57151429
1605,3211.0,-122.3341948,47.57157819
1606,3213.0,-122.3289764,47.59239436
1607,3215.0,-122.3473358,47.66207362
1608,3217.0,-122.3470365,47.61172588
1609,3219.0,-122.3751649,47.6335048
1610,3221.0,-122.370628,47.57132725
1611,3223.0,-122.3601105,47.57179555
1612,3225.0,-122.3602692,47.5715835
1613,3227.0,-122.3604523,47.57144421
1614,3229.0,-122.3098865,47.59197358
1615,3231.0,-122.3052074,47.64316668
1616,3233.0,-122.4019733,47.66576786
1617,3235.0,-122.3476167,47.61906479
1618,3237.0,-122.3193138,47.60782912
1619,3239.0,-122.3177023,47.55345838
1620,3241.0,-122.3182015,47.55346022
1621,3243.0,-122.3193722,47.55342209
1622,3245.0,-122.3186347,47.5534647
1623,3247.0,-122.325978,47.57761089
1624,3249.0,-122.3292558,47.62864659
1625,3251.0,-122.350759,47.58428276
1626,3253.0,-122.3208171,47.61640332
1627,3255.0,-122.4019561,47.6906485
1628,3257.0,-122.3449927,47.6092304
1629,3259.0,-122.4012424,47.55763646
1630,3261.0,-122.317252,47.59582027
1631,3263.0,-122.3907359,47.5138155
1632,3265.0,-122.3259801,47.574384
1633,3267.0,-122.3429408,47.61243575
1634,3269.0,-122.319717,47.55205012
1635,3271.0,-122.3021551,47.59009598
1636,3273.0,-122.3049122,47.66132866
1637,3275.0,-122.3291886,47.61794136
1638,3277.0,-122.3259803,47.57369811
1639,3279.0,-122.3214019,47.57557054
1640,3281.0,-122.3032225,47.55490334
1641,3283.0,-122.3046106,47.64681911
1642,3285.0,-122.3548405,47.61508108
1643,3287.0,-122.29745,47.59047163
1644,3289.0,-122.3214033,47.57438143
1645,3291.0,-122.3227407,47.57117246
1646,3293.0,-122.322739,47.57110629
1647,3295.0,-122.3227437,47.57129052
1648,3297.0,-122.2924094,47.5901101
1649,3299.0,-122.321731,47.59918464
1650,3301.0,-122.3220792,47.59918493
1651,3303.0,-122.3214809,47.59918682
1652,3305.0,-122.3211871,47.59918933
1653,3307.0,-122.3943285,47.66131691
1654,3309.0,-122.3988316,47.55753336
1655,3311.0,-122.2962041,47.52995332
1656,3313.0,-122.2924016,47.59042637
1657,3315.0,-122.3207051,47.67585755
1658,3317.0,-122.2754748,47.67497296
1659,3319.0,-122.2866736,47.59044425
1660,3321.0,-122.2866219,47.59035567
1661,3323.0,-122.337466,47.61263485
1662,3325.0,-122.3291637,47.60534633
1663,3327.0,-122.3291277,47.61845508
1664,3329.0,-122.3229767,47.55803773
1665,3331.0,-122.327656,47.60171203
1666,3333.0,-122.3902437,47.64870025
1667,3335.0,-122.3298355,47.59239078
1668,3337.0,-122.3476088,47.61076248
1669,3339.0,-122.3311751,47.51515231
1670,3341.0,-122.3444418,47.61566858
1671,3343.0,-122.3446678,47.61580203
1672,3345.0,-122.297483,47.59011745
1673,3347.0,-122.3472673,47.61856969
1674,3349.0,-122.3290684,47.57138661
1675,3351.0,-122.3291038,47.57152004
1676,3353.0,-122.3291037,47.57157766
1677,3355.0,-122.3227506,47.5715442
1678,3357.0,-122.322748,47.571459
1679,3359.0,-122.3227517,47.57162888
1680,3361.0,-122.3227515,47.57171198
1681,3363.0,-122.3378957,47.61294106
1682,3365.0,-122.3033232,47.57871163
1683,3367.0,-122.3791971,47.6334981
1684,3369.0,-122.3787238,47.6334928
1685,3371.0,-122.3122568,47.57934052
1686,3373.0,-122.3341997,47.54430253
1687,3375.0,-122.3338416,47.54430335
1688,3377.0,-122.3344184,47.54430568
1689,3379.0,-122.2967863,47.56812261
1690,3381.0,-122.3717824,47.54444398
1691,3383.0,-122.3289476,47.60172038
1692,3385.0,-122.3246462,47.52646822
1693,3387.0,-122.3242929,47.52647113
1694,3389.0,-122.3140114,47.54743538
1695,3391.0,-122.3453432,47.61733143
1696,3393.0,-122.347311,47.6501409
1697,3395.0,-122.370633,47.57155816
1698,3397.0,-122.3706282,47.5715121
1699,3399.0,-122.3706273,47.57143754
1700,3401.0,-122.3761869,47.63359855
1701,3403.0,-122.330744,47.61042955
1702,3405.0,-122.3301105,47.61022945
1703,3407.0,-122.4031826,47.6827204
1704,3409.0,-122.3013005,47.57826143
1705,3411.0,-122.2683054,47.56052682
1706,3413.0,-122.3313299,47.59241311
1707,3415.0,-122.3313468,47.59239081
1708,3417.0,-122.2887547,47.60317893
1709,3419.0,-122.3449287,47.61972929
1710,3421.0,-122.2702691,47.49761812
1711,3423.0,-122.2586909,47.68213973
1712,3425.0,-122.2896735,47.60352125
1713,3427.0,-122.289032,47.60346814
1714,3429.0,-122.2532804,47.5154289
1715,3431.0,-122.3609981,47.62072213
1716,3433.0,-122.2565059,47.51661892
1717,3435.0,-122.3194671,47.53121371
1718,3437.0,-122.2573425,47.51932466
1719,3439.0,-122.2549422,47.5154863
1720,3441.0,-122.2545621,47.51571257
1721,3443.0,-122.4078123,47.56855656
1722,3445.0,-122.2572085,47.51836183
1723,3447.0,-122.3301615,47.60979315
1724,3449.0,-122.3514185,47.57131595
1725,3451.0,-122.3515299,47.57139208
1726,3453.0,-122.4019406,47.66860445
1727,3455.0,-122.296587,47.58689121
1728,3457.0,-122.2955925,47.58631845
1729,3459.0,-122.3497163,47.48115892
1730,3461.0,-122.2853555,47.60168353
1731,3463.0,-122.3314421,47.4703426
1732,3465.0,-122.3317733,47.4702911
1733,3467.0,-122.3315194,47.47023491
1734,3469.0,-122.2473907,47.46415296
1735,3471.0,-122.2454892,47.46372365
1736,3473.0,-122.2455724,47.46391333
1737,3475.0,-122.2892681,47.46447054
1738,3477.0,-122.3292497,47.45966525
1739,3479.0,-122.326708,47.45494119
1740,3481.0,-122.329172,47.45966496
1741,3483.0,-122.3260334,47.45417298
1742,3485.0,-122.3250081,47.4524276
1743,3487.0,-122.3228194,47.44871002
1744,3489.0,-122.320374,47.59582694
1745,3491.0,-122.3217073,47.59916325
1746,3493.0,-122.3217551,47.599211
1747,3495.0,-122.3208731,47.59344921
1748,3497.0,-122.3208239,47.59366482
1749,3499.0,-122.3208065,47.59374153
1750,3501.0,-122.3205413,47.59493787
1751,3503.0,-122.3207936,47.59379803
1752,3505.0,-122.3210531,47.5983448
1753,3507.0,-122.3210829,47.59252957
1754,3509.0,-122.3207177,47.59413074
1755,3511.0,-122.3280113,47.62888345
1756,3513.0,-122.3286791,47.62643029
1757,3515.0,-122.3284495,47.62809626
1758,3517.0,-122.3221596,47.66132823
1759,3519.0,-122.3219908,47.66496551
1760,3521.0,-122.3141651,47.54897716
1761,3523.0,-122.3140186,47.54887781
1762,3525.0,-122.3301571,47.61294592
1763,3527.0,-122.3309634,47.61066894
1764,3529.0,-122.2494149,47.46251346
1765,3531.0,-122.2419311,47.46525679
1766,3533.0,-122.3189071,47.47009936
1767,3535.0,-122.3188103,47.47010394
1768,3537.0,-122.3317523,47.47037691
1769,3539.0,-122.3314906,47.47034796
1770,3541.0,-122.358237,47.77048558
1771,3543.0,-122.271032,47.76267547
1772,3545.0,-122.2765076,47.76377014
1773,3547.0,-122.2470616,47.44119402
1774,3549.0,-122.3040666,47.75815954
1775,3551.0,-122.3037143,47.75798843
1776,3553.0,-122.275512,47.76691645
1777,3555.0,-122.2666081,47.47875838
1778,3557.0,-122.30947,47.58389709
1779,3559.0,-122.317341,47.56018777
1780,3561.0,-122.3010801,47.70477293
1781,3563.0,-122.2900584,47.77735397
1782,3565.0,-122.2649419,47.6777081
1783,3567.0,-122.3922545,47.7712276
1784,3569.0,-122.3929725,47.5422581
1785,3571.0,-122.2782998,47.50984953
1786,3573.0,-122.2784051,47.51105629
1787,3575.0,-122.2622076,47.5288853
1788,3577.0,-122.27543,47.50692915
1789,3579.0,-122.2947495,47.54340786
1790,3581.0,-122.2933595,47.53999124
1791,3583.0,-122.2710787,47.51594818
1792,3585.0,-122.2654289,47.49561973
1793,3587.0,-122.2933279,47.5403171
1794,3589.0,-122.3635773,47.65517718
1795,3591.0,-122.3660453,47.69970861
1796,3593.0,-122.2968858,47.69109048
1797,3595.0,-122.3099528,47.71863607
1798,3597.0,-122.282244,47.69480206
1799,3599.0,-122.4009143,47.58240719
1800,3601.0,-122.3229935,47.63639995
1801,3603.0,-122.2900794,47.54217017
1802,3605.0,-122.2914653,47.54031553
1803,3607.0,-122.2902479,47.50531418
1804,3609.0,-122.2869719,47.50707662
1805,3611.0,-122.2884317,47.50032025
1806,3613.0,-122.2891081,47.50674999
1807,3615.0,-122.2893355,47.50298647
1808,3617.0,-122.2760042,47.4855032
1809,3619.0,-122.280405,47.48857743
1810,3621.0,-122.2861781,47.49719937
1811,3623.0,-122.2873039,47.49809942
1812,3625.0,-122.2847646,47.50719148
1813,3627.0,-122.2688493,47.46860448
1814,3629.0,-122.2865663,47.49745954
1815,3631.0,-122.2881041,47.49926575
1816,3633.0,-122.2966828,47.51064986
1817,3635.0,-122.2718856,47.49252911
1818,3637.0,-122.3443963,47.51706679
1819,3639.0,-122.3203448,47.58609647
1820,3641.0,-122.3225815,47.64873697
1821,3643.0,-122.3227951,47.64277782
1822,3645.0,-122.3224575,47.65539093
1823,3647.0,-122.3224572,47.65551452
1824,3649.0,-122.322443,47.65586629
1825,3651.0,-122.3227839,47.64318964
1826,3653.0,-122.3200585,47.58608645
1827,3655.0,-122.3193172,47.57740087
1828,3657.0,-122.3198719,47.57186012
1829,3659.0,-122.3198247,47.57257236
1830,3661.0,-122.3199732,47.57040534
1831,3663.0,-122.3198271,47.57247391
1832,3665.0,-122.3196103,47.5774294
1833,3667.0,-122.2977998,47.54219784
1834,3669.0,-122.3718908,47.57484952
1835,3671.0,-122.2619228,47.52737424
1836,3673.0,-122.2881596,47.53305432
1837,3675.0,-122.2915654,47.56883908
1838,3677.0,-122.3712733,47.57410912
1839,3679.0,-122.2914878,47.57378323
1840,3681.0,-122.3587712,47.77776822
1841,3683.0,-122.3706434,47.57168802
1842,3685.0,-122.3706341,47.57157223
1843,3687.0,-122.251571,47.4669739
1844,3689.0,-122.2883633,47.59654565
1845,3691.0,-122.2475864,47.46410774
1846,3693.0,-122.2543419,47.46770176
1847,3695.0,-122.3545374,47.57386502
1848,3697.0,-122.3298965,47.59236679
1849,3699.0,-122.2741472,47.51693937
1850,3701.0,-122.2868276,47.5806786
1851,3703.0,-122.2904518,47.61161081
1852,3705.0,-122.2903468,47.61167788
1853,3707.0,-122.3018553,47.56822611
1854,3709.0,-122.3888592,47.63591883
1855,3711.0,-122.3107601,47.57979441
1856,3713.0,-122.2642148,47.6862226
1857,3715.0,-122.4079826,47.66502327
1858,3717.0,-122.4078136,47.66509559
1859,3719.0,-122.3402821,47.69779268
1860,3721.0,-122.3645381,47.62570087
1861,3723.0,-122.3001476,47.57403939
1862,3725.0,-122.3774914,47.64659431
1863,3727.0,-122.2993971,47.57405421
1864,3729.0,-122.345015,47.62125917
1865,3731.0,-122.3249561,47.63225641
1866,3733.0,-122.3395394,47.71841283
1867,3735.0,-122.3512892,47.64145323
1868,3737.0,-122.3746262,47.63236206
1869,3739.0,-122.3831927,47.58201505
1870,3741.0,-122.2927823,47.74945056
1871,3743.0,-122.334212,47.56122219
1872,3745.0,-122.374089,47.57203273
1873,3747.0,-122.2904941,47.60085643
1874,3749.0,-122.2965744,47.73696456
1875,3751.0,-122.3451112,47.61973031
1876,3753.0,-122.2860085,47.53441552
1877,3755.0,-122.2682112,47.53762588
1878,3757.0,-122.3668306,47.46866935
1879,3759.0,-122.3449253,47.61830191
1880,3761.0,-122.3469364,47.553719
1881,3763.0,-122.3207911,47.59583082
1882,3765.0,-122.3195197,47.59582534
1883,3767.0,-122.3199406,47.59582616
1884,3769.0,-122.3202323,47.59582668
1885,3771.0,-122.3290487,47.59243225
1886,3773.0,-122.3080798,47.76656893
1887,3775.0,-122.3055643,47.6506551
1888,3777.0,-122.3056803,47.65081585
1889,3779.0,-122.3475432,47.57107395
1890,3781.0,-122.261927,47.67565979
1891,3783.0,-122.3281124,47.65770782
1892,3785.0,-122.3405031,47.56944751
1893,3787.0,-122.3184655,47.57327933
1894,3789.0,-122.349741,47.57128569
1895,3791.0,-122.3507093,47.57140367
1896,3793.0,-122.3171744,47.59477697
1897,3795.0,-122.3168534,47.59449129
1898,3797.0,-122.3572796,47.57129955
1899,3799.0,-122.3565189,47.57126675
1900,3801.0,-122.3561976,47.57126985
1901,3803.0,-122.3281949,47.59602147
1902,3805.0,-122.3572481,47.57011783
1903,3807.0,-122.3376915,47.60606003
1904,3809.0,-122.3378496,47.60599376
1905,3811.0,-122.3396229,47.58602228
1906,3813.0,-122.3447696,47.61703518
1907,3815.0,-122.344274,47.61510631
1908,3817.0,-122.3447641,47.61699054
1909,3819.0,-122.3449345,47.61856034
1910,3821.0,-122.3391471,47.60781071
1911,3823.0,-122.3365346,47.60349744
1912,3825.0,-122.3358409,47.59824753
1913,3827.0,-122.3358618,47.60004616
1914,3829.0,-122.3362254,47.60272838
1915,3831.0,-122.335856,47.59920765
1916,3833.0,-122.3360302,47.60172401
1917,3835.0,-122.3363462,47.60302882
1918,3837.0,-122.3359963,47.60153362
1919,3839.0,-122.3355346,47.59647581
1920,3841.0,-122.3355314,47.59645079
1921,3843.0,-122.3358927,47.60088206
1922,3845.0,-122.3355374,47.59649777
1923,3847.0,-122.344967,47.61715183
1924,3849.0,-122.3444252,47.61498937
1925,3851.0,-122.3451054,47.62089846
1926,3853.0,-122.3449614,47.61710672
1927,3855.0,-122.336022,47.59818618
1928,3857.0,-122.3393023,47.60774584
1929,3859.0,-122.3363872,47.60266064
1930,3861.0,-122.33577,47.59647635
1931,3863.0,-122.3362141,47.60172531
1932,3865.0,-122.3362349,47.60184184
1933,3867.0,-122.3363991,47.6026902
1934,3869.0,-122.3360585,47.60006373
1935,3871.0,-122.3357246,47.59628372
1936,3873.0,-122.3367267,47.60350498
1937,3875.0,-122.3361572,47.60140541
1938,3877.0,-122.335344,47.593784
1939,3879.0,-122.3354455,47.59449762
1940,3881.0,-122.3353826,47.59363575
1941,3883.0,-122.3209657,47.57778629
1942,3885.0,-122.3374377,47.57145494
1943,3887.0,-122.3373659,47.57151043
1944,3889.0,-122.337296,47.5715901
1945,3891.0,-122.3341945,47.5436348
1946,3893.0,-122.3343077,47.54372293
1947,3895.0,-122.3339341,47.54350671
1948,3897.0,-122.3337664,47.54346491
1949,3899.0,-122.333844,47.54348424
1950,3901.0,-122.334432,47.54380552
1951,3903.0,-122.3466099,47.5708046
1952,3905.0,-122.347146,47.57081361
1953,3907.0,-122.3216809,47.57146856
1954,3909.0,-122.3216725,47.57135248
1955,3911.0,-122.3216621,47.5719547
1956,3913.0,-122.3216832,47.57113002
1957,3915.0,-122.3216707,47.57126711
1958,3917.0,-122.3216867,47.57175352
1959,3919.0,-122.3809064,47.64846011
1960,3921.0,-122.3365429,47.59239567
1961,3923.0,-122.3360844,47.59645796
1962,3925.0,-122.3364284,47.59274579
1963,3927.0,-122.3194996,47.55337018
1964,3929.0,-122.3187026,47.55248499
1965,3931.0,-122.318826,47.552622
1966,3933.0,-122.3369188,47.57143683
1967,3935.0,-122.3369246,47.57151194
1968,3937.0,-122.3369212,47.57158819
1969,3939.0,-122.2502904,47.47423618
1970,3941.0,-122.2552879,47.50336558
1971,3943.0,-122.3146591,47.57837982
1972,3945.0,-122.304342,47.60083049
1973,3947.0,-122.3571292,47.66319737
1974,3949.0,-122.3621829,47.55927195
1975,3951.0,-122.3621598,47.56108573
1976,3953.0,-122.3276777,47.48490461
1977,3955.0,-122.326672,47.48851109
1978,3957.0,-122.3264459,47.48851191
1979,3959.0,-122.3259684,47.59230784
1980,3961.0,-122.3259684,47.59237831
1981,3963.0,-122.2431302,47.50291918
1982,3965.0,-122.320204,47.65296363
1983,3967.0,-122.3713555,47.57132343
1984,3969.0,-122.3712785,47.57126205
1985,3971.0,-122.3183124,47.65540955
1986,3973.0,-122.3183254,47.65539268
1987,3975.0,-122.318471,47.65520423
1988,3977.0,-122.4028367,47.66860073
1989,3979.0,-122.4022012,47.66826604
1990,3981.0,-122.3756657,47.63226807
1991,3983.0,-122.3017982,47.57834946
1992,3985.0,-122.3299803,47.59030869
1993,3987.0,-122.3340588,47.54306956
1994,3989.0,-122.3340303,47.54306549
1995,3991.0,-122.3338967,47.54306105
1996,3993.0,-122.3497522,47.64707477
1997,3995.0,-122.3762233,47.65525495
1998,3997.0,-122.2809565,47.50739628
1999,3999.0,-122.3763701,47.63184513
2000,4001.0,-122.3765357,47.63175241
2001,4003.0,-122.3767746,47.63167326
2002,4005.0,-122.3300813,47.61474102
2003,4007.0,-122.328903,47.6184629
2004,4009.0,-122.3292698,47.61713841
2005,4011.0,-122.3301045,47.61468629
2006,4013.0,-122.3286509,47.61917006
2007,4015.0,-122.3296076,47.61591899
2008,4017.0,-122.3527879,47.64323912
2009,4019.0,-122.3166614,47.57948604
2010,4021.0,-122.3929352,47.6571055
2011,4023.0,-122.3079098,47.6410116
2012,4025.0,-122.3467941,47.67172074
2013,4027.0,-122.2705788,47.49768969
2014,4029.0,-122.3252074,47.60437676
2015,4031.0,-122.34772,47.61973975
2016,4033.0,-122.3212729,47.56619979
2017,4035.0,-122.3392004,47.6137063
2018,4037.0,-122.2972614,47.56912209
2019,4039.0,-122.3449279,47.75521138
2020,4041.0,-122.406811,47.57501095
2021,4043.0,-122.4199656,47.66094769
2022,4045.0,-122.4116677,47.65654436
2023,4047.0,-122.2592775,47.67336145
2024,4049.0,-122.3710938,47.57055731
2025,4051.0,-122.3039304,47.66998897
2026,4053.0,-122.3785046,47.58600551
2027,4055.0,-122.378426,47.58620524
2028,4057.0,-122.2991924,47.56920536
2029,4059.0,-122.3787594,47.58550692
2030,4061.0,-122.3799345,47.58607826
2031,4063.0,-122.3810667,47.5856399
2032,4065.0,-122.3794516,47.58558978
2033,4067.0,-122.2938211,47.52432244
2034,4069.0,-122.382165,47.58483536
2035,4071.0,-122.3810876,47.69375937
2036,4073.0,-122.3975282,47.56438549
2037,4075.0,-122.3303483,47.6081459
2038,4077.0,-122.3306207,47.60803196
2039,4079.0,-122.3311388,47.60781528
2040,4081.0,-122.3308055,47.60795469
2041,4083.0,-122.3304388,47.60810806
2042,4085.0,-122.3302286,47.60720937
2043,4087.0,-122.3297137,47.60742471
2044,4089.0,-122.3300603,47.60727975
2045,4091.0,-122.330552,47.60707413
2046,4093.0,-122.3303932,47.60714054
2047,4095.0,-122.3302661,47.60719371
2048,4097.0,-122.3298711,47.60735891
2049,4099.0,-122.3297916,47.60739216
2050,4101.0,-122.3659896,47.6568515
2051,4103.0,-122.3302869,47.61426252
2052,4105.0,-122.3293123,47.61466992
2053,4107.0,-122.3294921,47.61459497
2054,4109.0,-122.3297916,47.6144701
2055,4111.0,-122.3822489,47.58116263
2056,4113.0,-122.347316,47.65262514
2057,4115.0,-122.3295295,47.61413829
2058,4117.0,-122.3296287,47.61424628
2059,4119.0,-122.3298041,47.61443729
2060,4121.0,-122.4034326,47.57724284
2061,4123.0,-122.345718,47.74144339
2062,4125.0,-122.3289442,47.74136988
2063,4127.0,-122.3293275,47.74137428
2064,4129.0,-122.2925256,47.62495723
2065,4131.0,-122.2332294,47.63654623
2066,4133.0,-122.3932707,47.77796472
2067,4135.0,-122.236879,47.63680021
2068,4137.0,-122.2321728,47.63611549
2069,4139.0,-122.3712583,47.652814
2070,4141.0,-122.2784933,47.50892831
2071,4143.0,-122.3528295,47.63911177
2072,4145.0,-122.3519275,47.639111
2073,4147.0,-122.3727503,47.63627627
2074,4149.0,-122.2650094,47.48832478
2075,4151.0,-122.336458,47.58823138
2076,4153.0,-122.3332679,47.57965796
2077,4155.0,-122.2744816,47.56226066
2078,4157.0,-122.274479,47.56184933
2079,4159.0,-122.3319817,47.57981313
2080,4161.0,-122.3320386,47.57981322
2081,4163.0,-122.2862119,47.51003184
2082,4165.0,-122.3319817,47.57974542
2083,4167.0,-122.2943908,47.51316355
2084,4169.0,-122.2868177,47.5074852
2085,4171.0,-122.3051877,47.69085184
2086,4173.0,-122.3332693,47.5798103
2087,4175.0,-122.3056513,47.69085062
2088,4177.0,-122.3634688,47.64909778
2089,4179.0,-122.2713869,47.50955284
2090,4181.0,-122.2714728,47.50953896
2091,4183.0,-122.2715216,47.50963177
2092,4185.0,-122.3207346,47.67958552
2093,4187.0,-122.3204786,47.67955275
2094,4189.0,-122.3210949,47.67966895
2095,4191.0,-122.320186,47.67951529
2096,4193.0,-122.3212652,47.6797565
2097,4195.0,-122.4101811,47.66842764
2098,4197.0,-122.3556295,47.63043185
2099,4199.0,-122.4042118,47.66957198
2100,4201.0,-122.3574909,47.57011859
2101,4203.0,-122.3220598,47.59916351
2102,4205.0,-122.3214619,47.59916307
2103,4207.0,-122.3211621,47.59916284
2104,4209.0,-122.3221063,47.59920948
2105,4211.0,-122.3215042,47.59921208
2106,4213.0,-122.3212101,47.59921335
2107,4215.0,-122.373398,47.63595398
2108,4217.0,-122.298568,47.62072321
2109,4219.0,-122.2998691,47.62185997
2110,4221.0,-122.3710387,47.63118425
2111,4223.0,-122.2705332,47.48358623
2112,4225.0,-122.2703613,47.48349237
2113,4227.0,-122.2707743,47.48371914
2114,4229.0,-122.3080278,47.55342054
2115,4231.0,-122.3971925,47.5611912
2116,4233.0,-122.4043729,47.66979059
2117,4235.0,-122.4045043,47.67001486
2118,4237.0,-122.3738721,47.63623438
2119,4239.0,-122.373871,47.63595383
2120,4241.0,-122.3176525,47.5525204
2121,4243.0,-122.3213731,47.59834543
2122,4245.0,-122.3181915,47.642715
2123,4247.0,-122.3161338,47.64294399
2124,4249.0,-122.3200574,47.64246693
2125,4251.0,-122.3161881,47.64298756
2126,4253.0,-122.3206417,47.6772503
2127,4255.0,-122.3201674,47.57170599
2128,4257.0,-122.3200888,47.57244046
2129,4259.0,-122.3202268,47.57068825
2130,4261.0,-122.3200938,47.57231783
2131,4263.0,-122.3603765,47.75306991
2132,4265.0,-122.3637835,47.54281651
2133,4267.0,-122.363556,47.54172686
2134,4269.0,-122.4035542,47.67043315
2135,4271.0,-122.2230025,47.48221194
