,Unnamed: 0,gsv_panorama_id,width,height,lat,lng,camera_heading,camera_pitch,intersection_id
2316,2316,7Ud_deHUgRQBiqPg75Wu3g,16384.0,8192.0,47.50239562988281,-122.2425765991211,174.0722198486328,-1.262786865234375,29800
3768,3768,B5HlxNkoDQt5Il1HQ9fRYw,16384.0,8192.0,47.50249099731445,-122.24259948730467,164.6018524169922,-1.1066513061523438,29800
26949,26949,qDAz1KA7jTLcAhMilHCTtQ,13312.0,6656.0,47.50312805175781,-122.37539672851562,127.22347259521484,1.2965545654296875,303
19774,19774,yHe_2s4yNzlM6EOrcx7KKw,16384.0,8192.0,47.50359344482422,-122.25176239013672,53.87940979003906,-0.5857315063476562,27664
20031,20031,egpwS-D60UMyDr7tT8_9sQ,16384.0,8192.0,47.50364303588867,-122.25169372558594,32.11847686767578,-3.661582946777344,27664
8168,8168,SqcjV-JU3shzLv3c70Oxng,16384.0,8192.0,47.50631713867188,-122.38159942626952,191.1563415527344,6.3629302978515625,65724
15397,15397,gvftW6Ec4Qd8l6gGiacckw,16384.0,8192.0,47.50638198852539,-122.3759994506836,1.3183045387268066,-2.27081298828125,12253
2003,2003,taAGa8lo9QSh2fmslD7IsQ,16384.0,8192.0,47.506385803222656,-122.37769317626952,312.11358642578125,-1.56439208984375,8146
30197,30197,NbaqF5BPsv8-jU9YkvKpww,16384.0,8192.0,47.50639343261719,-122.37619018554688,275.7994384765625,-5.759811401367188,12253
4085,4085,-nyS-Gnn0QTTQmYvn9vtzQ,16384.0,8192.0,47.50642776489258,-122.3787612915039,271.1185302734375,-2.3111724853515625,8143
2591,2591,kpXC4VqAr-_zA8jVdFdtcw,16384.0,8192.0,47.50642776489258,-122.37863159179688,270.5023803710937,-2.2738265991210938,8143
14520,14520,jFhEva9USU2v-X6ybo1bdQ,16384.0,8192.0,47.50643539428711,-122.38143920898438,57.326473236083984,-1.6113128662109375,65724
1871,1871,AP9RR9fb5vkTKeV1TZ4sDA,16384.0,8192.0,47.50649642944336,-122.25465393066406,314.39898681640625,-1.0244293212890625,50331
15177,15177,-xdhCBXL1hb8i2Nz2r9yRw,16384.0,8192.0,47.506568908691406,-122.25474548339844,318.73834228515625,-0.68359375,50331
14056,14056,_jcVHh8r9Z5GxArekTV5Sg,16384.0,8192.0,47.50741195678711,-122.38153076171876,179.11683654785156,2.330352783203125,56167
27073,27073,HofMiDc5ZkA_k4_HEI-QGg,16384.0,8192.0,47.507625579833984,-122.25589752197266,323.0550231933594,-0.1648483276367187,56151
13236,13236,Le1XINQDEOLlkP83OLe03Q,16384.0,8192.0,47.50764846801758,-122.25843811035156,130.70753479003906,0.7915267944335938,11365
1873,1873,39VaDyviy8cqjlZafFrjJA,16384.0,8192.0,47.50765609741211,-122.25593566894533,323.1504821777344,-0.0998916625976562,56151
12287,12287,V3NFcBEoVqNWrtckSfTIjg,16384.0,8192.0,47.50767517089844,-122.25939178466795,36.70025634765625,2.42462158203125,12508
1876,1876,dwFX1gcI7nzulKn1ogPnjw,16384.0,8192.0,47.5076789855957,-122.2585678100586,93.97405242919922,2.418663024902344,11365
13641,13641,M7i69GQZ8qIlIV84qBcesA,16384.0,8192.0,47.5078239440918,-122.257568359375,235.96522521972656,-1.5470046997070312,35695
19405,19405,VEkCi9SY8tCflrlESzUUMg,16384.0,8192.0,47.5078353881836,-122.25749206542967,326.1482238769531,0.14947509765625,35695
5499,5499,dMHvSDfF9dXWXGLY6JH5kA,16384.0,8192.0,47.50791549682617,-122.25740051269533,231.1193389892578,-2.826278686523437,35695
26761,26761,rM_fNYDpu10GSPof0rBPew,16384.0,8192.0,47.50812530517578,-122.37590789794922,32.911582946777344,-2.094795227050781,48579
6694,6694,0Jry2xwKRgmwPOlVNXcq_Q,16384.0,8192.0,47.508182525634766,-122.37350463867188,89.29177856445312,5.775688171386719,43995
4065,4065,k7sNMmuppXLCRzs5C4YujQ,16384.0,8192.0,47.50820541381836,-122.37345886230467,184.4955291748047,-0.0723114013671875,43995
26346,26346,lm8lfIorauiNCgONLdk_Kw,16384.0,8192.0,47.50821685791016,-122.3870849609375,3.5306146144866943,-4.24456787109375,34627
25227,25227,dPJCzp4NfKO6502_o3x2VQ,16384.0,8192.0,47.50822448730469,-122.25635528564452,270.429931640625,-3.342079162597656,23626
21532,21532,_xQFQ3BTvVCAAzRnXOfgsg,16384.0,8192.0,47.50823593139648,-122.25655364990234,322.51885986328125,0.3284530639648437,23626
27072,27072,68LGgCyDyBWcWLukR3997Q,16384.0,8192.0,47.508243560791016,-122.2564926147461,295.5094909667969,-0.0380172729492187,23626
24560,24560,LVHH53YZd7vojWBd06bijg,16384.0,8192.0,47.50827026367188,-122.38159942626952,245.55650329589844,-1.6548309326171875,48575
15396,15396,CiI8wQPoxsyF49BlFEbncQ,16384.0,8192.0,47.50829315185547,-122.25943756103516,18.82984733581543,5.1380157470703125,16033
4825,4825,lzhngx6Aav4460PVTVqgHA,16384.0,8192.0,47.508296966552734,-122.25359344482422,179.8180389404297,-3.036338806152344,51455
29763,29763,9csxGClDJ9zc6zc1MHRGNA,16384.0,8192.0,47.50830078125,-122.38153839111328,201.5063323974609,-0.07879638671875,48575
26493,26493,n7JCdSPHJ1rmlzkN9mSgXg,13312.0,6656.0,47.50835037231445,-122.26128387451172,180.88385009765625,-3.148101806640625,49231
12677,12677,civupiHX-tI9CUr0xgolHQ,16384.0,8192.0,47.50872421264648,-122.27011108398438,180.03842163085938,-1.4563827514648438,25957
16065,16065,tpiA-FK1v8LEZ2qZYxUiUw,16384.0,8192.0,47.509422302246094,-122.27012634277344,156.49546813964844,-2.540565490722656,27733
4915,4915,H0--NLQkl2L3ysdy1PXHew,16384.0,8192.0,47.509578704833984,-122.27009582519533,44.684478759765625,0.1363449096679687,27733
4823,4823,-prl8OSPUmD8ww6HChOM3A,16384.0,8192.0,47.50967788696289,-122.25592803955078,180.2307281494141,-1.6554412841796875,35579
18802,18802,zXCa4AhG9zibqdm5lz0eSg,16384.0,8192.0,47.50970077514648,-122.2585906982422,89.29208374023438,-1.0226364135742188,44035
20629,20629,bQ6OUrzBb4sHhFTv1JdHmQ,16384.0,8192.0,47.509708404541016,-122.25872039794922,108.99253845214844,-1.9199676513671875,44035
4914,4914,SjvIR0bOyttySMfdkM-smA,16384.0,8192.0,47.50971221923828,-122.25487518310548,87.9195327758789,-0.7190780639648438,50443
12031,12031,pCo7u_1enrQcLs2HO-01Sg,16384.0,8192.0,47.50971603393555,-122.25948333740234,267.4394226074219,-3.003578186035156,12202
2667,2667,tQz00_LHo8V78IFFXWH9dg,16384.0,8192.0,47.50971603393555,-122.2537078857422,89.05267333984375,3.932449340820313,50447
10948,10948,wfHHVqNEaXNg_jVGXuM4tA,16384.0,8192.0,47.50973510742188,-122.25592803955078,52.23004913330078,-0.6390304565429688,35579
1017,1017,001QF94Zhyk-DjVKM7NJJA,16384.0,8192.0,47.50975036621094,-122.2547378540039,34.55182266235352,1.5993270874023438,50443
4616,4616,qRdmCdqPgkP9MGYPdHgc-w,16384.0,8192.0,47.50984191894531,-122.25470733642578,3.9023032188415527,3.0459976196289062,50443
28288,28288,-iA0k_z1LiU9qK37Vt6roQ,16384.0,8192.0,47.50992584228516,-122.37470245361328,156.11509704589844,5.299125671386719,13102
19804,19804,GCQY6dAg2IyHNvrcUhJjbw,16384.0,8192.0,47.50993347167969,-122.37335968017578,162.73098754882812,3.688873291015625,9199
21119,21119,Nk8za8JLtmaXbZ03PYE6ng,13312.0,6656.0,47.50994491577149,-122.37581634521484,34.80591583251953,-1.4825057983398438,55567
30106,30106,VNC3DSfy7QrjBZ9A3m7q-w,16384.0,8192.0,47.51000595092773,-122.3747100830078,270.2967529296875,-5.6175537109375,13102
22859,22859,mP0A6mYHMxyabWSMDliing,16384.0,8192.0,47.510009765625,-122.37483215332033,269.53448486328125,-6.082313537597656,13102
24856,24856,1jrN_CfCISFuUl3AfYLRqg,16384.0,8192.0,47.510013580322266,-122.37820434570312,270.17742919921875,0.5296783447265625,7042
23277,23277,hgiYlXDVipjQPj-pz-IXZg,16384.0,8192.0,47.510013580322266,-122.37792205810548,270.3255615234375,0.0626907348632812,7042
3778,3778,Y8GW9N5x3GGqM90Lp8LJpg,13312.0,6656.0,47.51001739501953,-122.3759536743164,217.33871459960932,1.4614715576171875,55567
17421,17421,55E0X7ObwtmoiD7Lqgi9QA,16384.0,8192.0,47.5100212097168,-122.37926483154295,270.1944580078125,-2.7796630859375,9274
21525,21525,pg9aoGnxR81MlDk5f2wxiw,16384.0,8192.0,47.5100212097168,-122.3791961669922,270.2562255859375,-2.4170684814453125,9274
9377,9377,sMFdwhmOVaewrTAD6IqUMA,16384.0,8192.0,47.51002502441406,-122.37939453125,270.08856201171875,-3.5079879760742188,9274
13438,13438,P_if5uz7hDf2-trwXqxtVg,16384.0,8192.0,47.510040283203125,-122.3814926147461,269.9973449707031,-3.718589782714844,35347
23406,23406,51bvv69LBmzfaOWCyVqGXQ,16384.0,8192.0,47.51006317138672,-122.37268829345705,200.059326171875,-0.434906005859375,13042
28431,28431,OdixxDZ0e_86R3-UJU068Q,16384.0,8192.0,47.51008987426758,-122.37481689453124,174.7434844970703,3.741996765136719,13102
11629,11629,cdOgTGWT1vQdIuBjlJCMSg,16384.0,8192.0,47.51026153564453,-122.25944519042967,52.10717391967773,0.9689483642578124,27958
30532,30532,u3IMMp-FrziagawRxDSiUw,16384.0,8192.0,47.51058197021485,-122.26209259033205,1.4905428886413574,4.480033874511719,13384
4918,4918,X4_OFoedOzZ8QsPtWMdTUA,16384.0,8192.0,47.510738372802734,-122.2602767944336,313.3622436523437,5.4027099609375,19033
6479,6479,8UKC5BFJnFodHuWUzZlrQQ,16384.0,8192.0,47.51153945922852,-122.2559051513672,179.8187255859375,-1.7783966064453125,40143
12493,12493,seDD62ozg5zmfIaLr_Y5bg,16384.0,8192.0,47.51154708862305,-122.25469207763672,0.9658008813858032,3.5948638916015625,45759
4130,4130,gcBIXFDA8SPY5Ut8MyVaag,16384.0,8192.0,47.5116081237793,-122.3735122680664,20.987762451171875,-0.16143798828125,17479
14516,14516,KJaofX0V0pQNcpI2oOVJng,16384.0,8192.0,47.51163482666016,-122.25589752197266,200.6867828369141,-1.4518508911132812,40143
28234,28234,mRLZvliGSIGslQnGMHzWXQ,16384.0,8192.0,47.51163864135742,-122.25350189208984,359.8955993652344,2.358673095703125,45763
15395,15395,OVphmKwevR5mERAZjLYgzQ,16384.0,8192.0,47.51166534423828,-122.25486755371094,265.7846069335937,-3.114837646484375,45759
18136,18136,p8LaTJzdn5F8ynaovyiMVg,16384.0,8192.0,47.5117073059082,-122.25238037109376,195.80918884277344,-4.556480407714844,19078
4917,4917,0Nn1TSZgjPSxO0w73-55IA,16384.0,8192.0,47.51172256469727,-122.2617645263672,313.4522705078125,3.461456298828125,15007
4129,4129,08VL51iertuziaY706dtYA,13312.0,6656.0,47.511749267578125,-122.37505340576172,169.75062561035156,2.9657745361328125,42279
6959,6959,XlByMxRaQejZmEaatw7IcA,16384.0,8192.0,47.51177215576172,-122.25589752197266,182.80520629882807,-3.1919479370117188,40143
7868,7868,Q4AUsQpHmIVXwkgdxU6vtw,16384.0,8192.0,47.51177978515625,-122.37503051757812,199.281494140625,1.4367904663085938,42279
1019,1019,2CDOQtWP-se3C0DlaaaWQA,16384.0,8192.0,47.51178359985352,-122.26185607910156,314.1759033203125,3.5341567993164062,15007
15016,15016,IsFNKxcw8ITNR9s7kSHVXQ,16384.0,8192.0,47.511817932128906,-122.37387084960938,101.81475067138672,9.67314910888672,17476
14532,14532,hYvv0Om-C5TsN4mGJ2hCxw,16384.0,8192.0,47.51193618774414,-122.26210021972656,313.7275085449219,3.3294830322265625,47555
4397,4397,ob6Mc7GxwZGJHTO6EwmMOg,16384.0,8192.0,47.51195526123047,-122.26205444335938,343.3498840332031,4.5001068115234375,47555
23756,23756,zsEPIlAQSrBTa-f5404B-w,16384.0,8192.0,47.51200866699219,-122.25236511230467,184.63894653320312,-1.7692642211914062,22009
19300,19300,sqnFbwov7NmMCoh3mNXDVg,16384.0,8192.0,47.512020111083984,-122.3761749267578,191.6147308349609,2.0173797607421875,40543
17473,17473,aV6PiVQCcmxLnzebHr88Mw,16384.0,8192.0,47.51205062866211,-122.25235748291016,174.35450744628906,-0.7840499877929688,22009
30541,30541,2tz-YkAnapMPHTter7AyAg,16384.0,8192.0,47.51212692260742,-122.25238800048828,144.774169921875,1.15478515625,22009
29987,29987,TQ-wxuJLHz3FCaGLfHQXFQ,16384.0,8192.0,47.5121955871582,-122.25247192382812,138.6989288330078,0.2221908569335937,9811
3980,3980,sREeWeM-zA5ovdWemxy2tg,16384.0,8192.0,47.51235961914063,-122.27003479003906,358.9262390136719,1.5317230224609375,47935
5605,5605,zZUG4c8ngMJwo-D7f0018A,16384.0,8192.0,47.51236724853516,-122.37269592285156,16.86018180847168,4.687713623046875,23128
26494,26494,WlT9UVo1NAq-6FAsB2VoKQ,16384.0,8192.0,47.51238632202149,-122.25936889648438,0.6168447136878967,5.561614990234375,9298
2671,2671,xMFEBnQAB9oN3fGdR54hIQ,16384.0,8192.0,47.51239013671875,-122.25200653076172,224.8046722412109,-9.176383972167969,389
12492,12492,ZoJcefiHWv5CuWVU3zpU8Q,16384.0,8192.0,47.51244735717773,-122.27003479003906,359.443359375,1.2353057861328125,47935
21140,21140,deTbQD5xTOAjOjCSYwPbdw,16384.0,8192.0,47.51325607299805,-122.26409912109376,313.15753173828125,4.127655029296875,20233
9824,9824,tlEz8y7ydBQSH1TVIafqCg,16384.0,8192.0,47.513309478759766,-122.2641372680664,223.5200653076172,-2.085067749023437,20233
17250,17250,4gCd8XDu4kaFeSVMqAsTJg,16384.0,8192.0,47.51331329345703,-122.25469970703124,346.2159729003906,2.241607666015625,24499
21141,21141,9yz_gSYifAJxaTG-8IIFOA,16384.0,8192.0,47.51332473754883,-122.25472259521484,121.22380828857422,0.1757659912109375,24499
3981,3981,0EjZmpKjSt7-hU-5MdluOw,16384.0,8192.0,47.51337814331055,-122.26428985595705,313.2340087890625,4.0142364501953125,20233
4158,4158,SuZiDkMJJLonmzgxZwbOwQ,16384.0,8192.0,47.513404846191406,-122.27894592285156,90.5700225830078,-1.0414657592773438,63559
15056,15056,RwAu8K-ykO1x0I-SfuLj9g,16384.0,8192.0,47.51340866088867,-122.27887725830078,82.82438659667969,-0.8631057739257812,63559
17253,17253,bi4KGYTUliDgBgqBY1ZjIw,16384.0,8192.0,47.5134162902832,-122.26203918457033,346.8995056152344,2.4119796752929688,35039
16745,16745,9zMyXFQ1yhkbTTm29WKb9g,16384.0,8192.0,47.51343536376953,-122.2789535522461,175.75819396972656,0.3817499876022339,63559
12195,12195,tEAE81TGFmk_SlEHff23XQ,16384.0,8192.0,47.51346206665039,-122.27877044677734,30.24704360961914,-0.7558135986328125,63559
8326,8326,RT_mUsAu0XbQzZ5Pbf7BkA,16384.0,8192.0,47.51361846923828,-122.3752670288086,355.75421142578125,-0.37054443359375,49559
14561,14561,1rE2f3ckWfJx4TTu-pW7Jw,16384.0,8192.0,47.51363754272461,-122.37420654296876,152.77322387695312,0.6437759399414062,46659
5020,5020,P6bWE5dMcYHmmAKkBax76Q,16384.0,8192.0,47.513710021972656,-122.37643432617188,114.94043731689452,0.9697341918945312,49563
5904,5904,OJV-UVKU1uRH8mOoqoxt6w,16384.0,8192.0,47.51371765136719,-122.37419128417967,172.76132202148438,1.1056671142578125,46659
6923,6923,re2hcUdb3ApVppWd9QXMiQ,16384.0,8192.0,47.51374816894531,-122.37633514404295,131.1790313720703,1.9291000366210933,49563
21725,21725,LRNRmKg7hxUlxJOhcw60Mg,16384.0,8192.0,47.51374816894531,-122.37181854248048,302.61590576171875,-3.4456558227539062,18190
16977,16977,h1i92FreA1JE6-Y3nW0i3A,16384.0,8192.0,47.51412582397461,-122.2654266357422,312.7279052734375,3.51556396484375,22978
17254,17254,SJMe2Acbq9SeoPmzjPmlzA,16384.0,8192.0,47.514251708984375,-122.27003479003906,359.1695861816406,1.8832931518554688,27427
2669,2669,n27-lmRpwKAayH5-HMU13g,16384.0,8192.0,47.51425552368164,-122.2712860107422,89.8042984008789,0.289794921875,61043
7870,7870,Im48-v196pL1bCs8KFUUmg,16384.0,8192.0,47.51460647583008,-122.37652587890624,174.67564392089844,0.4286041259765625,11734
26865,26865,CzOsEubmFY9NyZi9Svg1UA,16384.0,8192.0,47.51465225219727,-122.37653350830078,174.65093994140625,0.4871139526367187,11734
12116,12116,raWgClzhGIurI7VKXdW77Q,16384.0,8192.0,47.514678955078125,-122.37663269042967,254.85092163085932,-5.5206298828125,11734
18135,18135,JcGhKmVy_GHZ7l1LMPBQ9g,16384.0,8192.0,47.51472854614258,-122.2523956298828,318.2320861816406,-0.5138473510742188,14620
4361,4361,PjkqQd7YzHSVim-8UxpWew,16384.0,8192.0,47.51476287841797,-122.25244140625,318.3175354003906,-0.5268020629882812,14620
21143,21143,m_XQN9zjOlSl8Tf3nssUXA,16384.0,8192.0,47.51520919799805,-122.25822448730467,185.37998962402344,-2.1694869995117188,49403
14526,14526,aWJVe1VJQgcPUMPZNLYIgQ,16384.0,8192.0,47.51521682739258,-122.2582015991211,266.1844177246094,1.137451171875,49403
20466,20466,w4e6a6AVgNkr5aFKpQGKlQ,16384.0,8192.0,47.51521682739258,-122.2580795288086,274.7392578125,2.228729248046875,49403
24501,24501,dnMTI0TPzgEkMbpWRxNa9w,16384.0,8192.0,47.5152473449707,-122.25936126708984,35.39321517944336,-1.005462646484375,38927
3385,3385,CVvV2w8QFagfY89OQLtHgw,16384.0,8192.0,47.51565933227539,-122.37669372558594,197.60699462890625,-0.8472518920898438,12400
16773,16773,iogyRh3bm9AllpbX11dEXA,13312.0,6656.0,47.51572799682617,-122.25691223144533,320.8204650878906,3.8983306884765625,66278
13453,13453,UZKV-01fJAFHUFfwCA7Y2g,16384.0,8192.0,47.51608276367188,-122.37129974365234,28.8973388671875,-0.4964218139648437,48143
25321,25321,aFMq4f_u9kc3KhKtKEFPaA,16384.0,8192.0,47.51610565185547,-122.25740051269533,318.010986328125,2.5189666748046875,28843
25018,25018,KE4NsJnVTD1K72KapUNVJA,16384.0,8192.0,47.51613998413086,-122.2574462890625,317.0092468261719,2.909164428710937,28843
20186,20186,lADOIjGhJxVYFbxYmkijNA,16384.0,8192.0,47.51657485961914,-122.3768539428711,222.73080444335932,-4.327606201171875,24103
1314,1314,tz3uzIOq7HZM_nFtzSZ_7g,16384.0,8192.0,47.51658248901367,-122.37457275390624,206.07774353027344,-2.1149215698242188,18451
6695,6695,8XOvmpmhrp4_XfBeonCsYA,16384.0,8192.0,47.5166130065918,-122.3768081665039,173.5758056640625,-1.6711044311523438,24103
24950,24950,_uHJx6PcSra93XY_i0-ROA,16384.0,8192.0,47.51661682128906,-122.37337493896484,89.83116149902344,2.9524459838867188,8275
2668,2668,62qC166NKWEfU6UxzLoJvQ,16384.0,8192.0,47.51668930053711,-122.26203155517578,0.6661339998245239,0.6171035766601562,13009
25061,25061,rNnTi358JAOkxknwhJm2Bg,16384.0,8192.0,47.5167350769043,-122.2581558227539,77.81603240966797,0.8218231201171875,64854
17319,17319,OdCWjVV2GZ9GnK_sMQmBsQ,16384.0,8192.0,47.51674270629883,-122.25823211669922,317.81884765625,2.558197021484375,64854
20792,20792,WWnJ_FdsHjAPk3qjpVlwMw,16384.0,8192.0,47.51676940917969,-122.2620086669922,24.55660057067871,1.3840179443359375,13009
14518,14518,zvpEak2d6prmzeXgpW1UkQ,16384.0,8192.0,47.51677322387695,-122.25827026367188,317.8072204589844,2.943344116210937,64854
13237,13237,-noJVAsUGPD5AS626UFeSA,16384.0,8192.0,47.51678085327149,-122.25833129882812,135.26959228515625,-3.419502258300781,64854
8747,8747,JwfScU1RZvpTuaMlVqCi3A,16384.0,8192.0,47.51679229736328,-122.254638671875,160.2752227783203,0.5808639526367188,11650
29372,29372,-SbXCTbi3Yi3aXf-SLDDUA,16384.0,8192.0,47.51680755615234,-122.26958465576172,120.3379135131836,0.3830108642578125,48943
2666,2666,RRwrJwA9gMbBt3wuhBeiTw,16384.0,8192.0,47.51683807373047,-122.26974487304688,89.22541046142578,1.5855331420898438,48943
3071,3071,MAZ6FJoPOjxqA6ZYRHb3Qg,16384.0,8192.0,47.51684188842773,-122.27001190185548,359.9909362792969,-0.289031982421875,57531
17825,17825,EkdLDsW6TjGVWKseQpWCEA,16384.0,8192.0,47.51684188842773,-122.26211547851562,269.9428405761719,-2.062957763671875,13009
12286,12286,y_x43OFY4cAeo8YGu4k4MA,16384.0,8192.0,47.51684188842773,-122.26178741455078,269.5271301269531,-0.1411056518554687,24961
2814,2814,7HOhmdbMzAyKj33HBV3QBQ,16384.0,8192.0,47.51685333251953,-122.26512145996094,269.55743408203125,2.1170883178710938,14722
5239,5239,7QLHZ0vZN1_P1an9vtj-4w,16384.0,8192.0,47.5168571472168,-122.265380859375,270.2461853027344,0.7462615966796875,22975
18925,18925,TmAZOtQO2IDnPwBv6cxSFw,16384.0,8192.0,47.51686477661133,-122.2674331665039,270.68829345703125,1.4749069213867188,64419
5237,5237,RGiML6Q5809ZqX9v_rE1sw,16384.0,8192.0,47.51686477661133,-122.26736450195312,271.00341796875,1.9129486083984373,64419
17824,17824,8KQnXqo_GEGjyzIfqubBlg,16384.0,8192.0,47.51689147949219,-122.27001190185548,0.416205495595932,-0.5226669311523438,57531
29805,29805,FEGtiLwOKSxXpEvIJRzPxA,16384.0,8192.0,47.51689910888672,-122.26960754394533,294.0411376953125,-2.3686599731445312,48943
22094,22094,UJTGp3YPycl9z5SvYHkJfA,16384.0,8192.0,47.51697540283203,-122.2791976928711,349.58209228515625,-1.9699859619140625,26257
25305,25305,WyWQWOVcjd12SZfG2imJ2w,16384.0,8192.0,47.51698684692383,-122.28303527832033,128.2952117919922,1.8105599880218504,21301
3086,3086,aKP3wSE2gwAJpWI1NCTFQg,16384.0,8192.0,47.51707458496094,-122.2794189453125,170.29837036132812,1.3127059936523438,60499
10709,10709,XwenW5Z0dLG6_E1ZiZTl6w,16384.0,8192.0,47.51710510253906,-122.28250122070312,227.89569091796875,-3.220870018005371,15646
19402,19402,-WhU7WuArM9GL3jG3-eTDA,16384.0,8192.0,47.517120361328125,-122.27923583984376,349.5749206542969,-1.7613677978515625,60263
2670,2670,AzPG-E4nsY_6KzLNWFKb3w,16384.0,8192.0,47.517127990722656,-122.27000427246094,359.8109741210937,-1.8599929809570312,49687
7864,7864,IPuffWhAB6ZdvGoaCKUzFA,16384.0,8192.0,47.51716995239258,-122.2794418334961,170.11260986328125,1.3352737426757812,60263
3070,3070,JcBrhPRu5BTM8tmS61HU4A,16384.0,8192.0,47.51727294921875,-122.27000427246094,359.5455017089844,-1.908775329589844,49687
19590,19590,hhbT1JpLZ3Wxfs1r6lmuuA,16384.0,8192.0,47.51728439331055,-122.28365325927734,12.393240928649902,-4.4263458251953125,23209
29407,29407,1GX43LwOUMmuI659QeVEiA,16384.0,8192.0,47.51733016967773,-122.35665893554688,89.27375030517578,0.5594253540039062,52799
22865,22865,MSZhrgk8ntuL8qFBZZzwdA,16384.0,8192.0,47.51733016967773,-122.35646057128906,88.96183013916016,0.3119888305664062,52799
21693,21693,VGJxkLQbhXE98cTiLSPzdw,16384.0,8192.0,47.517337799072266,-122.35783386230467,89.65342712402344,0.6172409057617188,33727
18282,18282,U1MsREWeLQh7pwV6ve8mbA,16384.0,8192.0,47.51734161376953,-122.3659439086914,326.54815673828125,0.0818252563476562,44947
11741,11741,ArpMi7bW4uETl3RAVn83jQ,16384.0,8192.0,47.51734161376953,-122.35918426513672,88.6673812866211,0.3084335327148437,43163
29684,29684,UwihqmCgtNQo9iG1ejnzBQ,16384.0,8192.0,47.51737594604492,-122.3686065673828,243.5199737548828,0.423065185546875,22177
23098,23098,Jn7GQXviSEUNgS7qp55AzQ,16384.0,8192.0,47.51737594604492,-122.34165954589844,199.51077270507807,0.2300033569335937,23920
27042,27042,IHdhvVyCFC37lw7d2-tSLg,16384.0,8192.0,47.51738739013672,-122.36846923828124,270.5946044921875,-0.0149612426757812,22177
21121,21121,mk8SzBTVUxIVmGNgtpD9zQ,16384.0,8192.0,47.51741409301758,-122.36739349365234,270.0609436035156,0.6926651000976562,28216
26995,26995,l7GOWwMPlbfS7q3c3PTEVA,16384.0,8192.0,47.51743316650391,-122.3592529296875,195.64712524414065,0.45257568359375,43163
24946,24946,krPz9OxkEfTLC2P1SbcUYQ,16384.0,8192.0,47.5174674987793,-122.3632583618164,188.0381774902344,-1.9927749633789065,36823
26348,26348,NLiYa0lgq5dvQngnIVRq2g,16384.0,8192.0,47.51747894287109,-122.36726379394533,325.04888916015625,0.2654190063476562,28216
19806,19806,No9zhLlIkosmoRMxxsGWZw,16384.0,8192.0,47.51748275756836,-122.3734893798828,270.26580810546875,-3.889739990234375,27742
20436,20436,0q5rSInamJnndwVGtpxuuw,16384.0,8192.0,47.51749801635742,-122.37686920166016,271.9792175292969,-1.0215606689453125,56819
1620,1620,IOMQtTAc375sFSyHGBfyRA,16384.0,8192.0,47.51749801635742,-122.37447357177734,270.52734375,-3.78826904296875,25321
25533,25533,jO_sgkV_ORaffZWV_GCRuQ,16384.0,8192.0,47.51754379272461,-122.37443542480467,324.2136535644531,-0.4719314575195312,25321
10929,10929,mQcK-Ti8Yx39gQhWwTZ6sg,16384.0,8192.0,47.51754379272461,-122.37348175048828,194.875228881836,-2.499092102050781,27742
6818,6818,bIJc6klNSIbyn4Ks60Pcww,16384.0,8192.0,47.517578125,-122.3768310546875,323.47918701171875,1.8153762817382808,56819
20950,20950,s-v2czGp73CRNnVNwjNpUg,16384.0,8192.0,47.51795959472656,-122.25989532470705,137.98739624023438,-5.5823822021484375,9388
15877,15877,M6zjy5rxPpxc9AcauRhScg,16384.0,8192.0,47.51803207397461,-122.37144470214844,68.63301086425781,-0.4611740112304687,20164
23687,23687,DeAe7__XRypIKSTNV2hbow,16384.0,8192.0,47.51821517944336,-122.27096557617188,97.85926055908205,1.6236495971679688,15736
19259,19259,Iqs7XDWJ67GDoUnOJIeXUg,16384.0,8192.0,47.518253326416016,-122.2836685180664,359.3935852050781,-2.65474009513855,34883
21145,21145,1r1YJRJ93_BaH4Ivls7cIg,16384.0,8192.0,47.51829147338867,-122.27098846435548,346.5131530761719,0.1103744506835937,15736
10707,10707,O4Bcvt3vO0juWZ-CskyjBQ,16384.0,8192.0,47.5182991027832,-122.2836685180664,359.5385131835937,-2.1851398944854736,34883
24657,24657,MpKjz78qL-dmlPF3Ir7rrA,16384.0,8192.0,47.51834487915039,-122.2603759765625,138.24813842773438,-7.256484985351562,17593
9384,9384,pnIB91ty8vRTru0hfaGfVQ,16384.0,8192.0,47.51847457885742,-122.33956909179688,313.60528564453125,4.0164337158203125,27379
2813,2813,IQHej_pdb5TgSIJUWnpmKQ,16384.0,8192.0,47.51887512207031,-122.26280975341795,168.2064666748047,-2.766342163085937,43955
27394,27394,s0DfSxKOKqqPoNdq4AAMrQ,16384.0,8192.0,47.5189094543457,-122.2611312866211,139.84481811523438,-2.5612945556640625,54179
1874,1874,IL9Q25s91QqsckIm1n27ug,16384.0,8192.0,47.51893997192383,-122.27142333984376,334.6981201171875,-0.2518157958984375,65014
12678,12678,RB1h87i2s7foB57IdFj00A,16384.0,8192.0,47.51898193359375,-122.26174926757812,103.5120849609375,-2.073028564453125,52983
16325,16325,ALwarOQEdiOY5yEJeMjgdA,16384.0,8192.0,47.518985748291016,-122.26275634765624,49.18592834472656,0.6462020874023438,43955
5236,5236,xZkMy9MSGgcvoO_JVTw7Zg,16384.0,8192.0,47.51901245117188,-122.26119995117188,318.6174621582031,2.104522705078125,54179
